coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
799,"Paul","Christopher","",53,"1981-8-28",83395,206,225,191,5,17,5,168,0,0,42000,2,0,0,15,13,11,3,1,103,8,5,69,69,69,0,0,0,0,0,0,0,1,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,1,-1,-3,2,1,0,5,9,4,2,-2,2,-6,-2,67,23,95,10,0,0,0,0,0
800,"Dennis","Stark","",59,"1975-4-21",35569,206,235,192,4,27,4,168,0,0,40000,1,0,0,20,16,10,7,2,77,102,57,59,94,77,0,0,0,0,0,0,1,4,1,1,0,52,0,0,0,0,0,0,-1,-1,0,1,-1,3,1,0,-1,1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,0,0,2,3,1,-6,0,-3,2,-2,0,7,9,3,1,-6,3,-1,0,89,96,77,14,0,0,0,0,0
801,"Mike","Duplechin","",61,"1973-3-8",50945,206,215,194,1,26,2,175,0,0,266000,1,0,0,13,2,10,0,3,126,95,102,83,101,92,0,0,0,0,0,0,1,2,3,1,0,81,0,0,0,0,-1,-1,1,1,1,-1,-1,3,1,1,1,0,1,0,-1,1,0,0,-1,1,-1,0,1,0,0,-4,2,3,6,-2,-4,4,1,0,7,10,2,1,0,3,1,1,116,94,118,6,0,0,0,0,0
802,"Chris","Young","",55,"1979-9-29",79109,206,210,188,5,20,5,175,0,0,38000,2,0,0,4,10,0,10,1,94,14,3,79,67,73,0,0,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,9,3,-6,1,0,0,6,10,3,1,-9,0,-7,0,67,29,89,7,0,0,0,0,0
803,"Reynaldo","Alvarez","",59,"1975-3-7",82455,210,190,188,4,27,4,175,0,0,64000,2,0,0,13,11,23,12,1,23,101,10,88,91,90,0,0,0,0,0,0,0,2,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-1,-8,-3,1,0,2,-1,6,10,2,2,1,-3,6,0,74,98,40,13,0,0,0,0,0
804,"Armando","Echeveste","",52,"1982-3-25",54764,206,215,188,1,17,2,178,0,0,210000,2,0,0,4,5,6,2,4,68,98,78,67,100,84,0,0,0,0,0,0,1,3,3,3,0,78,0,0,0,0,1,0,1,-1,0,1,1,3,0,-1,0,0,-1,0,-1,1,0,-1,0,-1,-1,0,-1,0,0,2,-5,-5,-1,-1,-4,1,1,0,6,10,2,2,7,-7,-2,4,104,95,72,4,0,0,0,0,0
805,"Zack","Bass","",56,"1978-10-8",3238,206,190,182,5,17,5,178,0,0,32000,1,0,0,11,4,17,5,4,97,45,71,89,71,80,0,0,0,0,0,0,1,0,3,0,0,34,0,0,0,0,-1,1,1,1,-1,-1,0,3,0,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,1,0,0,-2,3,-3,-2,4,4,2,-2,0,6,11,3,0,1,-5,7,5,84,54,93,8,0,0,0,0,0
806,"Stuart","Beatty","",58,"1976-9-14",48729,206,185,185,4,19,4,178,0,0,56000,1,0,0,14,15,8,17,4,15,91,21,83,95,89,0,0,0,0,0,0,0,2,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,0,-6,0,-1,3,1,0,6,10,2,2,6,-5,2,-2,90,91,34,15,0,0,0,0,0
807,"C.J.","Floyd","",53,"1981-8-31",57649,206,195,182,1,19,2,174,0,0,116000,2,0,0,15,17,25,21,1,89,56,85,79,100,90,0,0,0,0,0,0,1,0,3,3,0,65,0,0,0,0,0,-1,0,-1,1,1,-1,3,0,-1,0,0,-1,-1,0,1,0,-1,0,-1,-1,0,0,0,0,0,-1,2,3,-5,4,4,-2,-1,7,9,2,2,4,-4,1,-3,81,65,89,19,0,0,0,0,0
808,"Kosaku","Murakami","",53,"1981-7-27",47691,206,210,182,5,17,5,174,0,0,18000,2,0,0,7,6,5,12,3,88,8,5,71,89,80,0,0,0,0,0,0,0,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,1,2,2,5,2,-1,0,4,10,3,3,1,1,6,2,55,26,86,8,0,0,0,0,0
809,"Stuart","Able","",59,"1975-4-23",56256,206,240,198,4,24,3,20,0,0,272000,2,0,0,12,16,24,9,1,51,120,59,109,94,102,0,0,0,0,0,0,5,2,0,2,0,32,0,0,0,0,2,3,3,2,3,-2,-2,-1,3,1,-1,1,-1,0,3,1,-1,3,3,3,3,3,3,0,0,-6,1,-1,-9,-3,-1,5,-2,-1,8,9,2,1,6,5,0,-4,109,116,64,13,0,0,0,0,0
810,"Guadalupe","Anguiano","",53,"1981-12-18",82465,206,190,183,1,17,2,176,0,0,218000,2,0,0,8,3,0,9,2,88,86,82,71,83,77,0,0,0,0,0,0,1,2,3,3,0,70,0,0,0,0,1,0,-1,1,0,-1,0,2,-1,1,-1,1,0,0,1,0,0,1,0,0,0,-1,-1,0,0,7,6,-2,1,4,-6,0,1,0,8,9,3,0,6,5,1,7,114,84,85,6,0,0,0,0,0
811,"Felipe","Lopez","",51,"1982-12-31",71127,151,220,188,5,19,5,176,0,0,74000,2,0,0,14,10,24,12,1,68,20,9,81,73,77,0,0,0,0,0,0,0,2,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,7,3,-1,0,6,10,2,2,0,-2,-4,2,85,34,70,14,0,0,0,0,0
812,"Fred","Swanson","",59,"1975-5-6",60910,206,205,190,4,21,4,176,0,0,38000,2,0,0,22,10,29,11,3,15,101,1,86,92,89,0,0,0,0,0,0,0,2,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-3,-8,-1,-4,0,1,0,6,8,4,2,-6,-7,2,-3,69,98,34,16,0,0,0,0,0
813,"Ramon","Padilla","",60,"1974-2-16",56726,206,205,186,1,19,3,9,0,0,260000,3,0,0,5,6,1,2,4,78,88,81,98,90,94,0,0,0,0,0,0,1,2,2,3,0,109,0,0,0,0,0,0,-1,1,0,1,0,3,0,0,1,0,0,0,1,1,1,1,0,-1,-1,0,0,0,0,-5,4,2,3,2,-3,3,-1,0,4,11,3,2,5,-3,-4,1,100,90,82,4,0,0,0,0,0
814,"Matt","DiMuzio","",59,"1975-5-21",54173,206,210,191,1,22,3,18,0,0,360000,3,0,0,12,19,4,10,1,115,58,71,100,80,90,0,0,0,0,0,0,2,1,2,0,0,71,0,0,0,0,-3,3,3,1,3,0,-3,-2,2,-2,-3,-2,-2,-2,0,-3,-1,-1,1,0,0,3,2,0,0,4,0,2,3,-2,2,2,0,0,7,10,2,1,7,-6,3,-3,124,66,109,12,0,0,0,0,0
815,"Ryan","Armstrong","",57,"1977-7-18",13181,206,225,192,4,12,3,2,0,0,238000,2,0,0,1,1,11,1,2,38,95,22,98,77,88,0,0,0,0,0,0,4,3,0,3,0,74,0,0,0,0,-1,2,-2,3,0,1,-2,2,-3,3,3,-4,2,3,-2,-2,-3,-2,3,0,2,-2,-2,0,0,-1,-4,4,-8,3,6,3,-1,0,5,12,2,1,5,6,-9,1,82,93,51,2,0,0,0,0,0
816,"Zack","Nelson","",54,"1980-10-10",59475,206,215,186,1,5,5,177,0,0,42000,1,0,0,14,9,23,19,3,103,84,78,79,99,89,0,0,0,0,0,0,5,2,3,1,0,81,0,0,0,0,1,2,3,3,3,-2,-1,-1,3,1,1,-1,1,0,2,2,0,2,4,3,3,3,3,0,0,-2,-4,3,-1,0,-5,3,1,0,5,11,2,2,-5,-9,0,1,78,85,100,16,0,0,0,0,0
817,"Brian","LeVeque","",52,"1982-3-3",41624,206,190,181,5,0,5,0,0,0,0,0,0,0,20,7,20,10,1,68,47,25,74,83,78,0,0,0,0,0,0,3,2,1,3,0,43,0,0,0,0,3,1,2,2,2,0,-1,2,-1,3,3,3,3,2,2,2,1,1,0,0,0,0,-1,0,0,5,2,2,0,-4,-7,2,-1,-1,6,10,2,2,1,-6,-1,4,45,55,71,14,0,0,0,0,0
818,"Steve","Kelly","",58,"1976-8-15",30971,206,195,189,4,13,4,0,0,0,0,0,0,0,11,16,20,22,3,15,111,22,69,88,79,0,0,0,0,0,0,0,2,2,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,9,4,-6,-1,-2,3,0,0,5,11,2,2,8,-2,-4,0,74,103,31,17,0,0,0,0,0
819,"Vinny","Gallegos","",55,"1979-6-5",3121,206,220,191,1,3,2,0,0,0,0,0,0,0,4,4,7,0,4,55,88,85,75,71,73,0,0,0,0,0,0,1,1,0,3,0,69,0,0,0,0,0,-1,-1,1,1,1,1,3,-1,0,-1,0,1,0,1,1,-1,0,-1,1,0,1,-1,0,0,-1,-3,-5,3,1,-1,1,-2,0,7,11,2,0,3,4,2,-4,59,84,60,3,0,0,0,0,0
820,"Kevin","Cabrera","",61,"1973-10-4",15365,206,195,184,5,13,5,0,0,0,0,0,0,0,20,1,25,11,1,96,21,10,104,89,96,0,0,0,0,0,0,0,2,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,2,0,-1,2,3,-2,0,7,9,2,2,3,-2,4,5,74,40,96,13,0,0,0,0,0
821,"Luis","Torrez","",59,"1975-6-19",86135,206,220,183,4,17,4,72,0,0,114000,2,0,0,24,15,27,23,3,19,117,23,112,80,96,0,0,0,0,0,0,0,1,1,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-6,6,6,3,0,0,5,9,3,3,6,-7,5,2,87,112,38,22,0,0,0,0,0
822,"Bill","O'Quinn","",59,"1975-11-1",60505,206,200,194,1,5,2,0,0,0,0,0,0,0,18,23,8,31,2,66,95,76,79,68,73,0,0,0,0,0,0,5,1,1,3,0,100,0,0,0,0,3,2,2,2,2,-1,-1,0,3,1,1,-1,1,0,1,1,0,3,4,3,3,3,3,0,0,5,6,-2,-5,0,0,4,1,0,4,12,4,0,-1,1,-4,-2,75,90,68,22,0,0,0,0,0
823,"Mauricio","Alvarez","",54,"1980-3-12",17321,210,235,195,5,18,5,12,0,0,158000,1,0,0,12,7,8,17,1,114,21,1,99,67,83,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,6,7,3,2,1,-1,0,5,11,2,2,-5,2,2,-1,60,37,106,12,0,0,0,0,0
824,"Allan","Bell","",55,"1979-9-13",19337,206,190,181,4,1,4,0,0,0,0,0,0,0,16,21,8,20,1,9,76,24,90,66,78,0,0,0,0,0,0,0,2,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,3,-9,-2,4,1,-1,0,5,10,3,2,6,1,0,6,48,77,26,18,0,0,0,0,0
825,"Dean","Torres","",55,"1979-4-15",56018,206,195,193,1,0,2,0,0,0,0,0,0,0,14,11,7,21,0,73,87,93,100,94,97,0,0,0,0,0,0,3,4,3,3,0,83,0,0,0,0,3,-1,2,1,2,1,0,0,-1,1,3,3,2,2,0,2,1,0,0,1,2,-2,1,0,0,5,1,-4,5,3,-2,3,-1,0,7,9,3,1,-5,3,-2,1,68,90,79,15,0,0,0,0,0
826,"Adam","Thorsten","",57,"1977-3-5",15437,206,225,191,5,19,5,137,0,0,28000,1,0,0,5,7,9,2,3,107,11,10,79,88,84,0,0,0,0,0,0,0,3,2,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,5,8,-3,3,1,0,-1,5,11,4,0,-3,3,-5,7,61,29,101,5,0,0,0,0,0
827,"Ricky","Flores","",56,"1978-3-7",47987,210,185,184,2,14,4,7,0,0,264000,1,0,0,17,17,27,25,1,56,96,40,87,83,85,0,0,0,0,0,0,1,2,2,0,0,71,0,0,0,0,-1,-1,-1,1,-1,-1,0,2,-1,0,-1,1,1,0,-1,0,0,0,-1,1,0,-1,1,0,0,3,-4,5,0,-4,-2,1,-1,-1,6,10,4,0,3,-2,0,3,116,93,63,21,0,0,0,0,0
828,"Greg","May","",60,"1974-2-26",26027,206,220,196,1,23,2,14,0,0,1192000,1,0,0,7,12,17,25,3,103,94,104,117,117,117,0,0,0,0,0,0,2,3,0,0,0,114,0,0,0,0,-2,3,3,3,3,1,-1,-2,2,-3,-3,-2,-3,-3,0,-2,-1,0,-1,1,1,3,3,0,0,0,0,4,-1,4,-6,1,0,0,6,10,3,1,0,2,-6,2,161,100,107,15,0,0,0,0,0
829,"Jon","Gallego","",61,"1973-12-22",28314,206,220,192,5,11,5,0,0,0,0,0,0,0,11,18,13,13,3,91,50,22,84,98,91,0,0,0,0,0,0,2,2,0,3,0,65,0,0,0,0,-3,2,2,2,2,1,-2,-2,2,-3,-3,-3,-2,-3,-1,-2,0,-1,-1,1,-1,3,1,0,0,1,-4,6,-2,-4,-1,1,0,-1,6,10,3,1,-1,-1,-2,7,73,60,91,13,0,0,0,0,0
830,"Ed","Horan","",57,"1977-10-4",7791,206,215,188,4,11,3,1,0,0,148000,3,0,0,6,9,10,9,1,48,104,71,79,75,77,0,0,0,0,0,0,1,2,2,0,0,54,0,0,0,0,1,1,0,-1,1,1,0,3,-1,1,0,-1,-1,-1,-1,0,1,-1,1,1,-1,-1,0,0,0,-4,-3,-5,-8,1,1,1,0,0,5,10,5,0,4,-3,-3,-4,77,97,55,8,0,0,0,0,0
831,"Josh","Ware","",54,"1980-5-5",41716,206,208,181,1,0,3,21,679,0,134000,1,0,0,40,36,59,37,1,147,99,112,145,145,145,0,0,0,0,0,0,1,0,3,2,0,159,0,0,0,0,-1,-1,1,0,-1,-1,-1,3,1,-1,-1,0,-1,0,0,1,0,-1,-1,-1,1,0,-1,0,0,-6,3,2,-1,1,8,2,2,0,6,10,2,2,2,3,0,3,98,111,147,40,0,0,0,0,0
832,"Scott","Ogg","",60,"1974-6-22",34498,206,185,186,5,23,5,29,0,0,276000,2,0,0,18,20,9,16,1,117,23,18,82,107,95,0,0,0,0,0,0,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,10,9,3,-4,4,0,0,5,9,4,2,-2,0,0,2,108,41,112,17,0,0,0,0,0
833,"Brian","Silverman","",59,"1975-11-14",40906,206,210,188,4,15,4,27,0,0,168000,1,0,0,7,2,4,10,3,29,110,10,71,79,75,0,0,0,0,0,0,0,0,3,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,-7,1,1,5,0,0,6,10,2,2,1,5,-5,-1,73,101,41,7,0,0,0,0,0
834,"Barry","Paske","",56,"1978-1-18",75551,206,245,198,1,10,2,19,0,0,276000,1,0,0,18,7,13,1,3,105,102,86,107,100,104,0,0,0,0,0,0,5,1,3,3,0,85,0,0,0,0,1,2,3,3,3,-2,-3,-1,3,0,1,1,-1,0,3,1,1,2,3,2,2,3,4,0,0,5,5,0,-2,-2,4,2,0,0,5,8,4,3,1,0,-2,3,134,103,105,9,0,0,0,0,0
835,"Billy","Tieman","",58,"1976-5-25",63622,206,205,191,5,8,5,0,0,0,0,0,0,0,8,17,5,22,3,105,24,7,65,104,85,0,0,0,0,0,0,0,2,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,5,3,9,3,-4,4,1,0,7,11,1,1,-6,-4,-4,-2,81,39,100,14,0,0,0,0,0
836,"Arturo","Arreola","",59,"1975-3-1",70732,206,225,186,4,20,3,7,0,0,276000,2,0,0,18,16,14,14,3,68,99,47,96,97,97,0,0,0,0,0,0,1,2,1,3,0,28,0,0,0,0,-1,1,1,0,0,0,1,3,-1,-1,0,-1,-1,0,1,-1,1,-1,0,1,1,-1,-1,0,0,-5,-3,1,-4,0,1,1,-2,0,8,9,2,1,-2,2,-4,1,105,99,75,16,0,0,0,0,0
837,"Mike","Hodges","",67,"1967-8-1",72507,206,215,179,9,30,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,0,0,0,0,50,0,0,0,0,0,0,0,0
838,"Danny","Zamudio","",75,"1959-1-21",57035,206,220,187,9,18,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,0,0,0,50,0,0,0,0,0,0,0,0
839,"Jesse","Kloss","",68,"1966-9-4",12960,206,200,174,9,17,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,0,0,0,0,50,0,0,0,0,0,0,0,0
840,"François","Rios","",77,"1957-2-28",23282,210,225,188,9,27,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,1,0,0,0,0,50,0,0,0,0,0,0,0,0
841,"Nate","Leeds","",57,"1977-5-9",14153,206,195,192,9,14,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,2,0,0,0,0,40,0,0,0,0,0,0,0,0
842,"Danny","Sevigny","",41,"1993-2-15",59099,206,205,186,1,2,2,263,4794,0,328000,1,0,0,2,7,0,6,1,88,62,64,87,81,84,0,0,0,0,0,0,3,0,1,3,0,65,0,0,0,0,2,1,1,3,3,2,-1,0,-1,2,3,3,3,3,1,2,1,-1,0,0,2,0,0,0,0,4,-4,4,-4,-4,2,2,0,-1,6,8,5,1,5,7,-2,4,68,68,87,4,0,0,0,0,0
843,"Ray","Fletcher","",78,"1956-1-12",14934,206,190,182,9,24,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,2,0,0,0,0,50,0,0,0,0,0,0,0,0
844,"Elijah","Bogan","",67,"1967-2-3",46455,206,215,193,9,18,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,2,1,0,0,0,0,50,0,0,0,0,0,0,0,0
845,"Jonathan","Daly","",65,"1969-11-2",91060,206,210,192,9,16,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,0,0,0,50,0,0,0,0,0,0,0,0
846,"Rick","Golden","",75,"1959-5-29",41770,206,200,185,9,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,1,0,0,0,0,50,0,0,0,0,0,0,0,0
847,"Mitch","Coy","",39,"1995-12-21",34491,206,206,178,1,2,2,284,880,0,244000,1,0,0,12,20,16,22,1,88,85,89,92,92,92,0,0,0,0,0,0,2,2,2,3,0,73,0,0,0,0,-1,3,3,1,4,-1,-1,-3,3,-3,-3,-3,-2,-2,-1,-3,0,-1,1,0,1,3,2,0,0,5,1,0,-1,5,-7,3,-2,0,5,10,4,1,-5,0,1,0,77,87,89,18,0,0,0,0,0
848,"Nate","Knapp","",64,"1970-12-19",29824,206,205,182,9,13,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,1,0,0,0,0,40,0,0,0,0,0,0,0,0
849,"Jose","Guizar","",52,"1982-2-13",42625,56,192,179,1,14,2,251,306,0,708000,1,0,0,26,12,46,2,3,131,143,164,130,185,158,0,0,0,0,0,0,1,4,3,2,0,151,0,0,0,0,1,1,1,0,1,-1,0,3,1,-1,0,1,-1,0,0,-1,1,0,1,-1,-1,-1,-1,0,0,4,-5,-4,-2,-3,7,5,1,-1,7,10,3,0,2,-3,0,-4,150,147,138,17,0,0,0,0,0
850,"Cody","Martoccia","",62,"1972-8-10",23505,206,190,188,9,7,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0
851,"Justin","Clark","",66,"1968-7-15",65514,206,230,190,9,17,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,2,0,0,0,0,50,0,0,0,0,0,0,0,0
852,"Chris","Bryant","",67,"1967-4-25",49808,206,185,177,9,17,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,2,0,0,0,0,50,0,0,0,0,0,0,0,0
853,"John","Lindburg","",46,"1988-10-6",46441,206,234,191,1,0,2,0,1495,0,0,0,0,0,8,16,1,26,3,67,92,60,88,100,94,0,0,0,0,0,0,3,0,2,3,0,80,0,0,0,0,2,0,1,1,3,0,-1,1,1,2,3,3,2,3,2,2,1,-1,0,0,0,-2,-1,0,0,5,1,-3,1,-4,2,1,1,-1,7,9,2,2,-3,4,-6,-1,62,93,74,15,0,0,0,0,0
854,"Julio","Alvarado","Mastodon",48,"1986-7-2",71432,56,231,184,1,0,2,0,287,0,0,0,0,0,21,11,24,2,1,94,103,91,95,79,87,0,0,0,0,0,0,1,1,3,1,0,77,0,0,0,0,-1,-1,0,0,-1,0,0,3,1,0,-1,1,0,0,1,0,0,1,-1,-1,1,0,0,0,0,6,-2,4,0,-1,-5,1,-2,0,6,10,2,2,-4,0,3,-4,70,99,92,13,0,0,0,0,0
855,"Angel","Amaya","",41,"1993-8-20",47987,210,220,183,1,0,2,0,1831,0,0,0,0,0,14,19,5,23,2,80,60,89,97,59,78,0,0,0,0,0,0,1,2,0,3,0,92,0,0,0,0,1,-1,1,0,-1,1,0,3,1,0,0,-1,-1,1,-1,1,1,-1,1,0,0,1,-1,0,0,2,-7,4,-1,2,3,3,-2,0,5,11,2,2,-8,5,4,-5,63,65,80,17,0,0,0,0,0
856,"Brandon","Noble","",43,"1991-12-5",34473,206,215,187,1,1,3,26,3288,0,160000,2,0,0,11,14,19,6,3,115,181,130,153,106,130,0,0,0,0,0,0,1,1,3,3,0,163,0,0,0,0,-1,-1,0,0,0,1,-1,3,0,1,0,0,0,1,0,0,-1,-1,0,-1,1,0,1,0,0,-3,-4,-6,-7,1,-7,0,0,0,6,8,5,1,1,-1,-2,-3,116,168,119,11,0,0,0,0,0
857,"Ryan","Meacham","",79,"1955-9-25",56726,206,195,193,9,22,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0
858,"Tomas","Luna","",79,"1955-7-17",30756,206,185,174,9,28,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,2,1,0,0,0,0,50,0,0,0,0,0,0,0,0
859,"Christophe","Jean","",67,"1967-2-21",17583,84,210,191,9,11,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0
860,"Jeff","Sears","",78,"1956-11-16",15976,206,195,193,9,28,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,1,0,0,0,0,50,0,0,0,0,0,0,0,0
